month;created;order_id;warehouse;latitude;longitude;delivery_fee
9;2021-09-06 12:39:23.71342;84954;E;-12.0871213;-77.06949540000001;0.0
9;2021-09-24 06:08:10.449364;102194;F;-12.104511800000001;-77.02248309999999;0.0
9;2021-09-28 04:23:08.804828;104330;J;-12.0240504;-77.03488879999999;0.0
9;2021-09-17 13:16:40.047108;95563;A;-12.072999699999999;-77.03209090000001;0.0
9;2021-09-10 04:44:49.773885;88817;F;-12.1135114;-77.00755129999999;0.0
9;2021-09-21 18:12:55.51119;100024;K;-12.065273599300802;-76.9472299833231;0.0
9;2021-09-23 10:07:10.009988;101556;C;-12.092003300000002;-77.0443689;6.0
9;2021-09-24 10:24:28.126078;102418;F;-12.1143395;-77.0084764;0.0
9;2021-09-01 15:26:34.288801;80958;I;-12.180603300000001;-77.0046532;3.0
9;2021-09-15 14:00:22.113569;93670;A;-12.074767999999999;-77.0574802;0.0
9;2021-09-28 08:26:14.440561;104482;L;-12.0177773;-76.8986225;0.0
9;2021-09-20 09:11:51.961985;98044;H;-12.144008266024999;-77.0007866621017;0.0
9;2021-09-25 12:52:15.474626;103081;C;-12.077788400000001;-77.007091;0.0
9;2021-09-09 12:21:17.06397;88335;E;-12.0559623790362;-77.098092990943;0.0
9;2021-09-18 09:02:41.117711;96167;C;-12.1102211;-77.0043775;0.0
9;2021-09-05 13:43:24.917079;84158;F;-12.149982699999999;-77.0225122;0.0
9;2021-09-04 10:32:51.433031;83370;H;-12.127894300000001;-76.9856918;3.0
9;2021-09-10 06:40:04.464635;88977;F;-12.1140517;-77.03805059999999;0.0
9;2021-09-04 06:41:13.870149;83143;F;-12.1158386;-77.00334840000001;3.0
9;2021-09-17 12:17:11.834407;95507;A;-12.0753066;-77.0311277;0.0
9;2021-09-16 18:06:44.97796;94878;I;-12.1616826854354;-76.9624317622607;0.0
9;2021-09-28 05:40:15.608667;104386;H;-12.1620504;-76.994535;0.0
9;2021-09-07 01:39:59.478414;85310;C;-12.084473800000001;-76.99409150000001;3.0
9;2021-09-18 06:18:33.647255;95989;F;-12.137298;-77.0255203;0.0
9;2021-09-17 02:44:08.899961;94996;J;-11.984954199999999;-77.0123191;0.0
9;2021-09-13 19:23:41.000149;92104;C;-12.099487400000001;-77.0062481;0.0
9;2021-09-21 18:04:39.127544;100018;G;-12.070584;-76.9753752;0.0
9;2021-09-03 10:31:03.278508;82442;K;-12.093384599999998;-76.9479891;0.0
9;2021-09-22 04:37:05.141702;100237;H;-12.1282124;-76.97576629999999;0.0
9;2021-09-17 07:18:15.048747;95261;F;-12.1143278;-77.0221557;6.0
9;2021-09-22 14:50:27.165624;100912;H;-12.1697484;-76.98993979999999;0.0
9;2021-09-03 07:52:31.577805;82322;C;-12.0988405;-77.0344157;0.0
9;2021-09-26 06:08:24.640968;103355;F;-12.1105711;-77.0412661;0.0
9;2021-09-15 19:19:03.778618;93905;A;-12.1587356;-77.0195564;0.0
9;2021-09-25 10:12:52.212583;103000;H;-12.127613499999999;-76.9793036;0.0
9;2021-09-18 16:51:40.7745;96536;A;-12.0818873;-77.0469027;0.0
9;2021-09-11 06:25:19.088792;89846;C;-12.0925518;-77.0405245;0.0
9;2021-09-28 02:11:24.950918;104303;E;-12.090634;-77.0572093;0.0
9;2021-09-09 15:14:03.311267;88514;K;-12.103587;-76.937899;0.0
9;2021-09-23 07:37:15.88342;101396;F;-12.1202431;-77.0288786;0.0
9;2021-09-20 12:15:01.265406;98284;K;-12.097413228654599;-76.9438035450237;0.0
9;2021-09-12 04:26:55.098001;90463;F;-12.126991499999999;-77.02695990000001;0.0
9;2021-09-24 10:07:54.457127;102405;E;-12.079833599999999;-77.0790463;0.0
9;2021-09-02 21:29:02.102779;82048;E;-12.104273936589001;-77.06166744232179;0.0
9;2021-09-06 14:35:34.546321;85073;F;-12.111334199999998;-77.02780109999999;6.0
9;2021-09-15 06:35:06.701937;93207;A;-12.0396261;-77.0566032;0.0
9;2021-09-26 05:05:53.305472;103321;H;-12.1441591632616;-76.9838770111145;0.0
9;2021-09-01 01:47:15.714995;80451;K;-12.103675599999999;-76.94324240000002;3.0
9;2021-09-19 15:05:32.780193;97345;I;-12.213417487932999;-76.9539655758126;0.0
9;2021-09-24 10:39:32.215216;102436;H;-12.141875099999998;-76.98259250000001;0.0
9;2021-09-03 13:46:20.235345;82614;K;-12.1099898;-76.94072890000001;0.0
9;2021-09-19 02:26:21.717772;96694;A;-12.074428999999999;-77.0683824;6.0
9;2021-09-28 08:51:12.404029;104499;B;-12.0278729;-77.0820618;0.0
9;2021-09-01 14:01:12.075507;80898;E;-12.0775775;-77.08577149999999;3.0
9;2021-09-22 03:22:57.745748;100156;K;-12.093432400000001;-76.9225749;0.0
9;2021-09-23 10:25:41.726617;101574;C;-12.095311500000001;-77.0103311;0.0
9;2021-09-14 12:12:45.88619;92558;H;-12.1141439;-76.99717209999999;0.0
9;2021-09-18 23:53:55.359749;96662;G;-12.0694802;-76.9834747;0.0
9;2021-09-10 08:59:49.94519;89121;A;-12.0627828;-77.0705374;0.0
9;2021-09-06 18:10:00.246634;85256;I;-12.1708109052035;-76.9825100898743;0.0
9;2021-09-14 12:38:34.728707;92584;E;-12.094195;-77.0644093;0.0
9;2021-09-08 08:30:18.305498;86876;K;-12.0817455;-76.9084564;3.0
9;2021-09-03 04:36:13.328796;82163;F;-12.118807400000001;-77.0164218;6.0
9;2021-09-29 05:07:05.435103;104886;C;-12.107824699999998;-77.03863100000001;0.0
9;2021-09-17 03:52:03.379729;95035;H;-12.1651055;-76.9715597;0.0
9;2021-09-01 16:35:19.515778;80998;B;-11.978564526856001;-77.0891650163526;3.0
9;2021-09-20 05:09:38.318146;97687;E;-12.054318400000001;-77.09346540000001;0.0
9;2021-09-03 08:08:01.507642;82331;A;-12.0885883;-77.0249272;3.0
9;2021-09-21 16:35:05.264186;99926;A;-12.0728708;-77.0424918;0.0
9;2021-09-23 01:23:12.601089;101099;C;-12.094539300000001;-77.0154443;0.0
9;2021-09-13 06:59:34.52433;91443;H;-12.1305372;-77.0289365;0.0
9;2021-09-06 07:10:48.799414;84655;H;-12.1287101;-76.9953311;3.0
9;2021-09-16 19:24:04.801132;94930;E;-12.0386601;-77.0882674;0.0
9;2021-09-22 04:44:16.833451;100245;H;-12.124085000000001;-76.9862035;0.0
9;2021-09-09 07:35:15.852975;87903;F;-12.120614;-77.039999;0.0
9;2021-09-17 18:45:32.86052;95768;F;-12.1132319;-77.0413897;6.0
9;2021-09-08 13:24:06.831999;87169;F;-12.108706699999999;-77.0335643;0.0
9;2021-09-26 18:57:16.1953;103715;A;-12.0491323;-77.08018620000001;0.0
9;2021-09-21 04:53:51.098927;98865;K;-12.091736273694101;-76.9540000086332;0.0
9;2021-09-21 03:03:19.054338;98775;K;-12.063825099999999;-76.9588387;0.0
9;2021-09-28 10:51:43.734501;104549;B;-12.024227900000001;-77.0732627;0.0
9;2021-09-01 09:56:39.262648;80720;A;-12.0675672;-77.0662339;3.0
9;2021-09-24 11:16:36.642581;102462;B;-11.965804463687197;-77.10271912624731;0.0
9;2021-09-21 11:29:13.649526;99340;B;-11.984869400000001;-77.08561949999999;0.0
9;2021-09-07 14:04:40.965131;86216;E;-12.0935;-77.069914;3.0
9;2021-09-21 04:54:07.631742;98866;C;-12.1059924;-77.0021609;0.0
9;2021-09-15 15:57:34.177598;93777;H;-12.1664485;-76.9887392;0.0
9;2021-09-07 01:47:45.489784;85313;H;-12.118952;-76.9762315;6.0
9;2021-09-22 10:20:43.449295;100664;I;-12.170703851719999;-76.9759990881387;0.0
9;2021-09-08 18:48:28.817383;87474;C;-12.0882394;-76.9838662;0.0
9;2021-09-01 17:45:57.948376;81040;H;-12.1204707;-77.025763;0.0
9;2021-09-25 15:08:34.397197;103153;H;-12.1387057;-77.01424890000001;0.0
9;2021-09-14 10:00:38.363586;92445;H;-12.142237007523502;-77.0183578267821;6.0
9;2021-09-20 15:53:24.882083;98519;F;-12.132188556847101;-77.0251554251312;0.0
9;2021-09-05 12:48:30.420432;84124;F;-12.1164129;-77.02578890000001;3.0
9;2021-09-21 08:13:10.624295;99089;C;-12.0885835;-77.02203270000001;0.0
9;2021-09-01 12:57:09.594205;80851;B;-12.0123359;-77.0576282;0.0
9;2021-09-14 13:28:02.926119;92657;I;-12.2004062267224;-76.9481215900324;0.0
9;2021-09-19 01:34:05.035355;96675;C;-12.093029099999999;-77.0359787;0.0
9;2021-09-03 16:33:23.541176;82732;B;-11.9857079;-77.054604;3.0
9;2021-09-30 13:47:49.856077;105702;E;-12.0825679;-77.0767809;0.0
9;2021-09-07 06:16:02.223268;85634;E;-12.0674326;-77.111423;0.0
9;2021-09-19 05:45:32.968271;96858;H;-12.1059314;-76.96946329999999;0.0
9;2021-09-21 06:53:05.057721;98992;B;-11.9487207218081;-77.0930152013887;0.0
9;2021-09-14 17:13:20.041617;92856;H;-12.1134109;-76.9782536;0.0
9;2021-09-02 05:36:26.841111;81312;F;-12.1051985;-77.0259285;3.0
9;2021-09-06 05:13:50.606036;84525;H;-12.1350521;-77.0063091;3.0
9;2021-09-09 13:23:12.047638;88406;A;-12.0684665;-77.0641206;0.0
9;2021-09-06 15:12:48.734777;85094;D;-11.9266035;-77.0593241;0.0
9;2021-09-24 14:42:18.465381;102610;C;-12.0912615;-77.0095671;0.0
9;2021-09-02 03:16:08.017705;81165;C;-12.085500300000001;-76.9920718;0.0
9;2021-09-16 12:48:12.778972;94626;H;-12.105150199999999;-76.97092409999999;0.0
9;2021-09-12 05:21:45.034576;90519;C;-12.0903764;-76.9862665;0.0
9;2021-09-23 09:42:32.727855;101536;A;-12.071712400000001;-77.032372;0.0
9;2021-09-23 15:05:43.967944;101880;I;-12.1805808354948;-77.0061970289022;6.0
9;2021-09-02 21:34:39.430604;82050;C;-12.0748201;-77.02275259999999;3.0
9;2021-09-16 06:49:30.583032;94170;F;-12.1182742;-77.01507629999999;0.0
9;2021-09-07 19:01:32.561788;86463;K;-12.0943603;-76.8999105;3.0
9;2021-09-23 07:17:01.240723;101366;I;-12.172288;-77.0164489;0.0
9;2021-09-17 11:17:10.764806;95453;H;-12.113265;-76.991389;0.0
9;2021-09-01 06:35:01.81408;80607;F;-12.112105699999999;-77.02643979999999;3.0
9;2021-09-02 04:06:25.417258;81209;H;-12.1011076;-76.97340190000001;0.0
9;2021-09-23 08:05:36.699003;101439;J;-12.0217741;-77.03087140000001;0.0
9;2021-09-20 15:55:40.569521;98521;B;-11.984594699694199;-77.1114319906331;0.0
9;2021-09-07 07:38:28.129028;85743;F;-12.1091493;-77.029257;0.0
9;2021-09-05 06:06:21.887951;83821;A;-12.0822366;-77.052415;0.0
9;2021-09-18 11:31:37.939826;96284;C;-12.059184599999998;-77.0284728;0.0
9;2021-09-27 02:50:17.554067;103755;A;-12.0757579;-77.067773;6.0
9;2021-09-20 04:12:55.105872;97642;C;-12.059975;-77.0243806;0.0
9;2021-09-04 08:04:02.334247;83248;E;-12.0865364;-77.0501503;0.0
9;2021-09-09 10:53:47.669029;88199;H;-12.1325154;-76.9881124;0.0
9;2021-09-14 09:21:38.223776;92422;H;-12.125511099999999;-76.9964935;0.0
9;2021-09-19 05:21:46.914097;96820;D;-11.9153422;-77.0419358;0.0
9;2021-09-20 17:47:06.826347;98623;B;-12.025136397248001;-77.07502529551991;0.0
9;2021-09-30 20:00:40.016951;105871;J;-11.9509311;-76.9785897;0.0
9;2021-09-05 13:54:11.421702;84165;B;-11.993378300000002;-77.1011132;3.0
9;2021-09-15 04:46:28.713499;93059;I;-12.202825617821699;-77.0241321408363;0.0
9;2021-09-30 18:27:59.900346;105833;E;-12.069621099999999;-77.12451879999999;0.0
9;2021-09-19 08:34:49.727872;97052;F;-12.1453951;-77.01571329999999;0.0
9;2021-09-24 15:19:38.070827;102631;E;-12.0855971;-77.0801067;0.0
9;2021-09-19 09:18:16.319573;97102;F;-12.1269931;-77.02673109999999;6.0
9;2021-09-20 13:50:12.286229;98395;C;-12.100652199999999;-77.00855920000001;0.0
9;2021-09-16 14:08:58.066062;94712;A;-12.054780008698499;-77.07093082228971;0.0
9;2021-09-13 13:54:47.866209;91891;H;-12.1384879;-76.99177519999999;0.0
9;2021-09-24 17:07:35.083594;102708;F;-12.114332300000001;-77.02641109999999;0.0
9;2021-09-20 05:15:54.501235;97695;C;-12.078828900000001;-76.9897163;0.0
9;2021-09-19 09:49:20.517359;97128;C;-12.1029698;-77.0594206;0.0
9;2021-09-09 07:58:41.766689;87940;A;-12.0672919;-77.0754292;0.0
9;2021-09-18 03:46:22.376797;95874;C;-12.086146300000001;-77.0105654;0.0
9;2021-09-23 13:31:33.35765;101788;H;-12.139084683654401;-76.9771529786475;0.0
9;2021-09-16 19:02:06.440946;94920;H;-12.1117075;-76.983329;0.0
9;2021-09-07 05:59:58.86836;85591;C;-12.0958438;-76.9822479;6.0
9;2021-09-11 04:00:45.113242;89739;A;-12.0667849631495;-77.03662633797609;0.0
9;2021-09-19 04:56:12.38622;96799;I;-12.1600683;-76.9617707;0.0
9;2021-09-22 14:22:42.230567;100892;C;-12.087185400000001;-76.9915639;0.0
9;2021-09-10 11:32:02.888867;89295;K;-12.0724783;-76.9461442;0.0
9;2021-09-22 08:00:34.042806;100519;F;-12.105505599999999;-77.02160079999999;0.0
9;2021-09-03 16:18:53.474968;82716;A;-12.076536099999998;-77.0507333;3.0
9;2021-09-19 15:24:31.152197;97361;J;-12.0135812909235;-77.03135854145751;0.0
9;2021-09-13 11:20:54.314116;91710;E;-12.060000800000001;-77.0936492;0.0
9;2021-09-07 04:37:35.539871;85435;B;-11.991936599999999;-77.0687092;3.0
9;2021-09-08 02:58:11.004995;86522;H;-12.1186511;-76.9811943;0.0
9;2021-09-03 10:27:49.791332;82438;E;-12.0798664;-77.0872099;3.0
9;2021-09-21 11:07:53.728195;99305;A;-12.0799245779115;-77.03716391310999;6.0
9;2021-09-16 12:55:25.71364;94634;H;-12.114108;-76.96935529999999;0.0
9;2021-09-18 12:42:43.959604;96344;B;-11.9862912;-77.0597355;0.0
9;2021-09-14 00:41:32.268307;92117;A;-12.076321826236999;-77.0429432580828;0.0
9;2021-09-13 11:50:38.429896;91733;H;-12.119158500000001;-76.9889046;0.0
9;2021-09-20 17:57:09.398772;98629;A;-12.0892785;-77.0581673;0.0
9;2021-09-13 05:05:02.518167;91274;C;-12.09432;-76.9815996;0.0
9;2021-09-07 04:56:33.577391;85462;A;-12.0846668;-77.0563858;3.0
9;2021-09-13 21:49:01.071516;92113;B;-11.9648620353844;-77.0903058708111;0.0
9;2021-09-21 04:28:18.986902;98846;H;-12.139907199999998;-76.98481650000001;0.0
9;2021-09-16 11:52:57.134788;94538;A;-12.0761782;-77.0764185;0.0
9;2021-09-11 07:40:11.22881;89902;B;-12.023833900000001;-77.080821;0.0
9;2021-09-26 14:02:42.978014;103582;I;-12.1686653980558;-77.026436300422;0.0
9;2021-09-09 04:07:04.095521;87593;H;-12.1486783;-76.9902709;0.0
9;2021-09-23 08:57:04.24742;101486;H;-12.085399;-76.97271500000001;0.0
9;2021-09-10 10:54:25.732256;89262;C;-12.0626899;-77.0099615;0.0
9;2021-09-01 16:45:58.204862;81006;A;-12.0463989;-77.028942;3.0
9;2021-09-11 08:42:10.574048;89940;E;-12.0895028;-77.0745004;0.0
9;2021-09-21 15:37:03.030688;99827;H;-12.136415;-77.01472640000001;0.0
9;2021-09-07 17:58:34.565625;86424;A;-12.075691699999998;-77.0755152;0.0
9;2021-09-19 03:57:10.47564;96738;B;-11.983012874403;-77.09472522033809;0.0
9;2021-09-18 02:58:29.531319;95855;E;-12.079609;-77.0864975;0.0
9;2021-09-05 06:49:40.443414;83851;K;-12.1112706;-76.9353095;3.0
9;2021-09-06 08:22:10.131307;84721;A;-12.0498026;-77.06485409999999;0.0
9;2021-09-06 18:56:26.406868;85269;A;-12.0775246;-77.0466004;3.0
9;2021-09-14 13:07:55.079807;92621;E;-12.054127000000001;-77.1110692;0.0
9;2021-09-10 03:39:33.736471;88750;H;-12.130949900000001;-77.00001;0.0
9;2021-09-01 07:11:10.74982;80628;L;-12.055447962158999;-76.9433895459657;3.0
9;2021-09-23 10:22:01.17789;101571;C;-12.0938569;-77.0088172;0.0
9;2021-09-13 11:18:14.279323;91707;H;-12.1147472;-77.03447729999999;0.0
9;2021-09-09 10:09:42.827868;88140;E;-12.0522423094773;-77.0920228306967;0.0
9;2021-09-08 04:35:05.050038;86590;F;-12.1453951;-77.01571329999999;0.0
9;2021-09-29 12:16:37.666652;105128;H;-12.1309339295574;-77.0079336920087;0.0
9;2021-09-23 04:27:55.119207;101165;F;-12.1096549;-77.0125848;0.0
9;2021-09-19 19:15:13.885032;97509;B;-12.0102778;-77.0513888;0.0
9;2021-09-28 05:26:06.678528;104372;E;-11.997859793299;-77.1118160028165;0.0
9;2021-09-03 09:23:46.976791;82395;F;-12.1196243;-77.0001283;0.0
9;2021-09-09 13:26:25.780386;88408;A;-12.0776021;-77.0529522;0.0
9;2021-09-05 11:59:53.233288;84091;A;-12.0512644;-77.0485118;0.0
9;2021-09-21 15:53:19.778352;99844;C;-12.0708395;-77.0168772;0.0
9;2021-09-09 10:03:31.139008;88126;J;-11.984974178822;-77.0163941265999;0.0
9;2021-09-21 11:43:47.354327;99365;B;-11.9964941;-77.08669;0.0
9;2021-09-07 08:28:28.563288;85814;L;-12.0685793;-76.9795859;0.0
9;2021-09-25 17:43:51.52307;103223;J;-12.0426051848817;-77.0180642762769;0.0
9;2021-09-05 06:19:05.734223;83826;D;-11.9618737;-77.0564256;3.0
9;2021-09-12 09:41:30.518282;90749;E;-12.082666900000001;-77.0761047;0.0
9;2021-09-23 04:37:35.118018;101174;A;-12.0408673;-77.0417204;0.0
9;2021-09-24 04:29:26.886722;102108;G;-12.0778738;-76.9838851;0.0
9;2021-09-21 13:03:14.375198;99490;E;-12.0713673;-77.0892813;6.0
9;2021-09-03 14:56:06.329196;82663;A;-12.0831008;-77.04015940000001;6.0
9;2021-09-12 11:12:42.019866;90800;I;-12.1929543;-77.0136888;0.0
9;2021-09-19 16:36:01.589642;97410;E;-12.0439832;-77.095973;0.0
9;2021-09-02 10:29:18.79719;81678;F;-12.1185382;-77.0154624;0.0
9;2021-09-11 06:24:19.88261;89843;B;-12.0290181;-77.087103;0.0
9;2021-09-05 08:31:55.542731;83944;G;-12.040966699999998;-76.963142;0.0
9;2021-09-21 07:55:48.84736;99069;F;-12.1203592;-77.0302954;0.0
9;2021-09-13 17:52:46.416505;92072;A;-12.0430595;-77.0466487;0.0
9;2021-09-15 10:17:42.424744;93452;E;-12.058529199999999;-77.13373100000001;0.0
9;2021-09-12 16:45:52.265097;91006;H;-12.1346396;-76.9919935;0.0
9;2021-09-09 10:07:47.545651;88136;A;-12.081972;-77.0468197;0.0
9;2021-09-14 16:26:36.380931;92819;E;-12.0820802;-77.0803056;0.0
9;2021-09-07 04:36:53.813934;85432;A;-12.0801630182882;-77.0495097639924;0.0
9;2021-09-08 03:24:05.453204;86532;B;-11.9760569;-77.070509;3.0
9;2021-09-28 07:50:46.031627;104461;C;-12.1063515;-77.01282640000001;0.0
9;2021-09-05 18:53:12.182441;84373;B;-11.960134;-77.0696066;0.0
9;2021-09-18 08:30:06.503022;96137;G;-12.0447562919172;-76.95814956381899;6.0
9;2021-09-21 08:48:29.820269;99132;K;-12.0851355;-76.9292025;0.0
9;2021-09-11 16:19:10.404408;90295;H;-12.140063;-76.9883507;0.0
9;2021-09-03 06:57:43.102017;82282;C;-12.0982867;-77.0458358;0.0
9;2021-09-22 19:27:53.730437;101079;L;-12.0531285;-76.942684;0.0
9;2021-09-18 11:24:32.796434;96278;D;-11.9475591675142;-77.0473697949782;0.0
9;2021-09-02 03:58:12.427017;81199;A;-12.068573034758801;-77.0478057861328;3.0
9;2021-09-27 08:49:01.220931;103965;H;-12.147393600000001;-76.99007540000001;0.0
9;2021-09-26 02:10:11.80261;103284;E;-12.0558386;-77.0924262;0.0
9;2021-09-19 11:28:10.618059;97195;C;-12.0998315;-76.9942918;0.0
9;2021-09-20 09:12:39.821284;98045;A;-12.069702699999999;-77.0582657;0.0
9;2021-09-04 11:08:36.984165;83401;B;-11.979367199999999;-77.0480833;0.0
9;2021-09-15 08:19:01.464592;93337;B;-12.017856199999999;-77.0545001;0.0
9;2021-09-10 13:38:11.176435;89439;I;-12.1782739;-76.9919638;0.0
9;2021-09-20 11:44:39.695681;98264;C;-12.095484800000001;-76.983447;0.0
9;2021-09-21 15:46:01.828806;99840;B;-12.0329035;-77.0729296;0.0
9;2021-09-05 18:04:17.955791;84349;E;-12.0865239;-77.0643521;3.0
9;2021-09-21 16:35:13.102284;99927;D;-11.968755;-77.059614;0.0
9;2021-09-06 05:11:10.690799;84523;E;-12.0123897379849;-77.0967977916616;0.0
9;2021-09-01 07:01:37.004712;80623;G;-12.028931209159902;-76.9270183520561;3.0
9;2021-09-20 05:12:17.755798;97693;B;-11.9819779509437;-77.0789776684111;6.0
9;2021-09-17 02:50:43.850618;94998;F;-12.1209911;-77.03908;0.0
9;2021-09-14 05:16:49.2738;92204;B;-11.963380699999998;-77.0719444;0.0
9;2021-09-10 12:48:33.780489;89384;H;-12.1093461696542;-76.9689467343247;0.0
9;2021-09-03 15:09:45.770124;82678;H;-12.1229055;-76.97639570000001;6.0
9;2021-09-24 05:47:05.406799;102178;C;-12.089592;-77.0090727;0.0
9;2021-09-16 13:59:47.034941;94702;H;-12.1678713;-76.9921655;0.0
9;2021-09-02 08:28:24.139535;81557;C;-12.092131599999998;-77.0512475;6.0
9;2021-09-01 18:55:45.373114;81070;I;-12.1785344385043;-77.0106623031899;0.0
9;2021-09-22 13:13:30.392195;100835;D;-11.9444906022158;-77.0526313981947;0.0
9;2021-09-03 16:19:34.304596;82717;H;-12.172731599999999;-76.9899401;0.0
9;2021-09-19 13:44:42.576488;97291;B;-12.0311599;-77.0819954;0.0
9;2021-09-18 11:30:32.158901;96282;J;-12.0186179;-77.0325757;0.0
9;2021-09-05 06:26:30.965502;83833;A;-12.086037699999999;-77.0534888;6.0
9;2021-09-21 13:47:15.846204;99621;A;-12.0740915;-77.06544079999999;0.0
9;2021-09-06 11:54:18.005829;84922;C;-12.103943178106999;-77.00185529204691;3.0
9;2021-09-28 00:04:29.707033;104294;I;-12.1544771;-76.98147390000001;0.0
9;2021-09-06 17:43:03.197065;85233;C;-12.0604364;-77.0198571;3.0
9;2021-09-17 11:28:35.460397;95466;F;-12.1449048573733;-77.01553647153159;0.0
9;2021-09-29 15:31:52.427084;105231;E;-12.052313999999999;-77.1173171;0.0
9;2021-09-03 13:15:24.147311;82584;F;-12.1061722;-77.02679570000001;6.0
9;2021-09-15 16:34:52.632038;93811;H;-12.1136692;-77.0211328;0.0
9;2021-09-30 18:04:53.018229;105819;E;-11.9967790258157;-77.11372531073859;0.0
9;2021-09-05 05:12:39.333778;83787;A;-12.0730095;-77.0711171;3.0
9;2021-09-17 12:48:58.396746;95540;C;-12.0663301;-77.0183208;0.0
9;2021-09-15 07:35:55.423468;93282;K;-12.074889;-76.9537876;0.0
9;2021-09-16 06:25:08.327836;94117;H;-12.139663770150301;-77.0030150580613;0.0
9;2021-09-13 12:26:35.835229;91777;H;-12.1177231;-76.97941170000001;0.0
9;2021-09-12 11:49:45.308742;90828;H;-12.114378;-76.97890699999999;0.0
9;2021-09-19 09:12:31.658907;97096;F;-12.118921;-77.033686;6.0
9;2021-09-16 04:37:20.686435;94008;F;-12.117982199999998;-77.0044189;0.0
9;2021-09-07 09:40:53.409356;85891;J;-12.028213699999998;-77.0089531;3.0
9;2021-09-06 14:23:18.919383;85060;F;-12.1171973;-77.0372;3.0
9;2021-09-17 11:06:49.999629;95444;K;-12.063760400000001;-76.961766;6.0
9;2021-09-17 18:24:45.059456;95752;I;-12.169313699999998;-77.0091812;0.0
9;2021-09-25 11:56:10.979869;103053;A;-12.055675599999999;-77.08006;0.0
9;2021-09-29 04:13:37.442534;104869;C;-12.105903199999998;-76.99954620000001;0.0
9;2021-09-28 14:01:29.868304;104653;B;-12.025068;-77.0876696;0.0
9;2021-09-21 06:37:40.039239;98978;L;-12.0510283;-76.94624909999999;0.0
9;2021-09-04 16:14:27.723712;83603;B;-11.9441664;-77.0778118;6.0
9;2021-09-21 11:21:24.683537;99326;F;-12.118383900000001;-77.0158078;0.0
9;2021-09-19 13:28:59.695477;97279;A;-12.0767406;-77.0539156;0.0
9;2021-09-13 19:21:21.993213;92102;E;-12.081567199999999;-77.09401690000001;0.0
9;2021-09-21 08:42:50.381729;99127;C;-12.103646520618698;-77.03280936897279;0.0
9;2021-09-26 05:16:57.521426;103325;J;-11.969983785229198;-77.00648238270009;0.0
9;2021-09-25 07:59:01.800946;102925;L;-12.0328871;-77.07049070000001;0.0
9;2021-09-21 13:45:43.173261;99616;H;-12.112297199999999;-76.9733321;0.0
9;2021-09-10 06:29:27.797347;88962;H;-12.1599176;-76.99194909999999;0.0
9;2021-09-18 08:06:11.677305;96111;G;-12.0779502;-76.98392609999999;0.0
9;2021-09-16 14:49:53.759999;94755;F;-12.1074086;-77.0241916;0.0
9;2021-09-03 15:02:46.933893;82672;B;-12.000334800000001;-77.09332309999999;3.0
9;2021-09-07 14:19:02.779149;86238;H;-12.114185;-76.9763157;0.0
9;2021-09-13 02:28:31.966646;91116;C;-12.103671400000001;-76.9800285;0.0
9;2021-09-18 17:14:30.11619;96556;E;-12.0837216;-77.0890762;0.0
9;2021-09-01 13:21:02.77267;80863;A;-12.0809561;-77.0497287;0.0
9;2021-09-04 16:37:28.154047;83610;H;-12.2111201204247;-77.01674406290729;6.0
9;2021-09-30 12:06:23.267314;105651;H;-12.140987800000001;-76.99630079999999;6.0
9;2021-09-13 04:00:26.87436;91178;H;-12.115805684214699;-77.0127267857056;0.0
9;2021-09-11 12:02:47.20182;90112;K;-12.0668665;-76.95278540000001;0.0
9;2021-09-30 04:22:07.634988;105402;D;-11.9487266;-77.05732330000001;0.0
9;2021-09-28 02:25:22.689623;104304;A;-12.0802757;-77.0469366;0.0
9;2021-09-20 18:56:21.164266;98674;H;-12.145366000000001;-77.00287409999999;0.0
9;2021-09-13 17:06:46.876481;92039;C;-12.095528199999999;-77.020014;0.0
9;2021-09-03 04:46:02.500539;82173;K;-12.0641331;-76.9444965;0.0
9;2021-09-23 09:58:33.638102;101546;B;-11.9696774;-77.06931999999999;0.0
9;2021-09-19 05:51:30.805771;96871;F;-12.134267;-77.0238588;0.0
9;2021-09-23 14:45:46.489682;101862;G;-12.0465495862424;-76.9765232213164;0.0
9;2021-09-13 07:59:47.579416;91517;A;-12.0836936;-77.0537025;0.0
9;2021-09-21 13:05:23.135819;99494;A;-12.0864743;-77.0284271;0.0
9;2021-09-15 05:16:34.6634;93093;H;-12.113831800000002;-77.03285699999999;0.0
9;2021-09-07 05:46:08.367824;85565;H;-12.193989735174801;-76.9799821400323;3.0
9;2021-09-10 13:07:17.588337;89404;C;-12.0918119;-77.0116795;0.0
9;2021-09-20 07:09:19.890122;97860;G;-12.0666636;-76.9761627;0.0
9;2021-09-13 07:13:25.341817;91464;G;-12.0574105;-76.9621818;0.0
9;2021-09-20 03:38:29.711767;97608;H;-12.083398599999999;-76.962349;0.0
9;2021-09-23 09:23:01.262062;101512;I;-12.1796118215977;-76.9614916694359;0.0
9;2021-09-09 02:35:32.528664;87531;A;-12.0523225;-77.04667590000001;0.0
9;2021-09-05 07:04:16.057878;83867;H;-12.1417335;-76.9820403;3.0
9;2021-09-17 01:23:18.012371;94976;B;-11.953036229398;-77.07070642296091;0.0
9;2021-09-02 16:41:16.188745;81979;E;-12.0279829;-77.0047234;3.0
9;2021-09-03 10:52:29.628118;82458;H;-12.1383898;-76.98560400000001;3.0
